episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
66,24,24,7.916241884231567e-09,-0.01627132878638804,16.208481947580974,0.6958052068948746,0.10091719776391983,0.33690913518269855,0.6232747410734495,0.0,-0.00015471700968798055,0.003079274708094696,0.272472083568573,2.4145085563262305,0.0,0.014385069371201098,1.5486367146174114,0.5672841208676497,0.02036217603987704,0.19804687518626451,0.2800360868374507,0.21533829780916372,0.08345681553085645,0.3630780547701012
68,24,24,8.381903171539307e-09,-0.0038557109801331535,12.62416903177897,0.7261217857400576,0.09390911522010963,0.33975216497977573,0.44906287516156834,0.09534505009651184,-0.0005833827575164227,0.0028761651289338865,0.3842054257790248,2.9152404367923737,0.0,0.012650330318138003,1.4928863147894542,0.5399840846657753,0.026679489024293918,0.28121744841337204,0.2831106558442116,0.22042609875400862,0.10585319343954325,0.35210052016845217
70,18,24,9.546056389808655e-09,0.005745165256990327,18.822943025165134,0.7280721763769785,0.06824528467324045,0.33936236633194816,0.617317709657881,0.0,-0.0001710599050663101,0.0030922580303417314,0.22122302485836876,2.9716448982556662,0.0,0.011620503229399523,1.4685244825151231,0.5429849161042107,0.02666887988905526,0.2779513887233204,0.2855665336052577,0.224458617468675,0.11056080750293201,0.3414548873833602
72,12,24,6.05359673500061e-09,-0.006773570242027442,19.744301160176594,0.667882094780604,0.08478625925878684,0.3740844453374545,0.5250927011171976,0.056835939486821495,-0.00040994567340627935,0.0032021698619549475,0.3073437586426735,2.4190727174282074,0.0,0.015106885228306055,1.4862536489963531,0.5633363326390585,0.02290779515169561,0.22239583358168602,0.287313645084699,0.22731059665481249,0.10252172375718753,0.3311311214825911
74,24,24,7.2177499532699585e-09,-0.0024247859061385193,21.41833444436391,0.6753858427206675,0.10385733935981989,0.3625222605963548,0.5373697901765505,0.0,-0.00037785270130067755,0.0032224467819711813,0.2953060070673625,2.6218226104974747,0.0,0.014337366640878221,1.4721827954053879,0.565282883743445,0.023212916712509468,0.22268880220750967,0.28946296746532124,0.23079877657194933,0.10315593766669433,0.3211194909364821
76,6,24,1.0710209608078003e-08,0.027916543185710907,20.676476160685223,0.675642857948939,0.11082360396782558,0.33574631810188293,0.6329427063465118,0.0,-4.664937781247621e-05,0.003077738336287439,0.21649357676506042,3.2230685154596963,0.0,0.0159998363815248,1.537433664004008,0.682437946399053,0.03876038632976512,0.3239583323399226,0.29118094344933826,0.23357451458772024,0.09186240285634995,0.31141055844467586
78,18,24,9.080395102500916e-09,0.0033199435306919944,16.224036587609184,0.6463313665654924,0.11168256691760486,0.3308695074584749,0.5113281243377261,0.0,-0.00043536099676404975,0.003127364700453149,0.2763403273291058,2.4046985573238797,0.0,0.01445158084647523,1.5294466614723206,0.5079471005333794,0.026085629891086783,0.24869791749450895,0.29253192080391777,0.23574647969669765,0.1065771695640352,0.30199517204020154
80,24,24,8.614733815193176e-09,-0.0014968006871640682,11.936545670032501,0.711557611823082,0.10184640251100063,0.35975516339143115,0.5281250017384688,0.0,-0.0003389830914481233,0.00313500485693415,0.2772781414290269,2.2464510748783746,0.0,0.012614053130770722,1.4679318964481354,0.5778718466560046,0.0222319805858812,0.2278320323675871,0.2948889123896758,0.23951788184543452,0.10107304683576028,0.2928644564625236
82,24,24,1.0477378964424133e-08,-0.001015576805608968,16.375144839286804,0.7419054011503855,0.12412344260762136,0.38408240551749867,0.5996744781732559,0.0,-0.0001785045175590009,0.0031417460510662445,0.26331794261932373,2.176749592026075,0.0,0.014318469213321805,1.455503577987353,0.6114945809046427,0.021661983080169495,0.22418619863068065,0.2978105880320072,0.24415990772346655,0.10763016032675903,0.28400980479142146
84,24,24,7.2177499532699585e-09,-0.01035210598881046,15.082855343818665,0.7384876435001692,0.1315926412741343,0.4014681229988734,0.6038736974199613,0.0,-0.00016820349780270286,0.0031053218117449433,0.2730252941449483,2.426371385653814,0.0,0.01712789646505068,1.4489431381225586,0.6255579193433126,0.024130863302464906,0.22213541716337204,0.3011554703116417,0.24943264573812485,0.13592207338660955,0.27542287033381646
86,24,24,8.847564458847046e-09,0.0027844092110171914,21.843736449877422,0.7267415697375933,0.11733984667807817,0.39531607056657475,0.532752892623345,0.011751299103101095,-0.00028677638132042677,0.0031625745662798486,0.3611060716211796,2.3576348572969437,0.0,0.013967068982310593,1.4838298906882603,0.5818887775142988,0.024599199241492897,0.23697916697710752,0.304128165046374,0.254081462820371,0.1203005217636625,0.2670955587558985
88,18,24,1.0011717677116394e-08,0.006681737774569128,39.727574507395424,0.7359874579641554,0.12400985716117753,0.4110627356502745,0.5873697896798452,0.0,-0.00023943818430577975,0.0031418963982206252,0.263168072534932,2.756309688091278,0.0,0.015198444895860221,1.4884471694628398,0.652768611907959,0.027688868576660752,0.19457465327448314,0.30675916704866624,0.2581672536002265,0.11992747543586625,0.2590200204531324
90,24,24,7.450580596923828e-09,-0.01399224546427528,16.754922747612,0.7477509180704752,0.11323321331292391,0.38112180431683856,0.5526367177565893,0.0,-0.0002752259824774228,0.0031288104752699533,0.3134170634051164,1.9195710321267445,0.0,0.012342281717186173,1.4253157377243042,0.5152808551987013,0.02215501027725016,0.2089843756208817,0.30917269612352055,0.2618904151022434,0.12291425683846076,0.2511886431509582
92,24,24,1.0011717677116394e-08,-0.011017330456525087,20.121156056722004,0.7320089638233185,0.10761762720843156,0.3673251469930013,0.5816406235098839,0.0,-0.0002168606291282534,0.0031233274785336107,0.25457564058403176,2.178800863524278,0.0,0.01433433856194218,1.4158125668764114,0.7374858086307844,0.021839913844208542,0.22509765749176344,0.31227953856190044,0.2666523779431979,0.12888481685270867,0.24359404472920265
94,18,24,9.313225746154785e-09,-0.008108806537671221,17.307817141215008,0.855306562450197,0.19682161344422233,0.3412092559867435,0.4689411636855867,0.05703125066227383,-0.0005002219065014893,0.0031823154875180787,0.5331652561823527,2.404036204020182,0.0,0.01696521571526925,1.3995318015416462,0.7164439525869157,0.025206637154850695,0.21866319411330754,0.3146269553237491,0.2702268709739049,0.20005230026112664,0.23622906626344614
96,24,24,4.6566128730773926e-09,-0.0033456332748755813,14.353970487912497,0.8435987010598183,0.1859237557897965,0.3799854864676793,0.47718098883827526,0.0,-0.000480495907443886,0.003198954810310776,0.5013378635048866,3.0145019640525184,0.0,0.014538447100979587,1.4011257936557133,0.6115308528145155,0.022157302029275645,0.23206380382180214,0.31688834230105084,0.27365102370580036,0.19388804646829763,0.22908676527677732
98,12,24,7.683411240577698e-09,0.00857863575220108,38.30540688832601,0.8227802266677221,0.12881030763188997,0.30106143405040103,0.5209635446468989,0.0,-0.00043291921853475895,0.0032192710399006805,0.41125721981128055,2.405624181032181,0.0,0.012869902265568575,1.4481703539689381,0.4607883468270302,0.023948834374702226,0.24843750149011612,0.31849386543035507,0.2760716800888379,0.14358397759497166,0.22216040919558114
100,24,24,6.05359673500061e-09,-0.008995178388431668,12.281860013802847,0.4461634159088135,0.06775880822290976,0.15590872646619877,0.48308466871579486,0.040852862099806465,-0.0004828944123194863,0.003118253303303694,0.2455978710204363,2.2148177921772003,0.1009978351648897,0.006979726274342586,0.8965007377167543,0.09439343865960836,0.020603591576218605,0.2324544278283914,0.32030770803491276,0.27879394342501956,0.11559524573385715,0.21544346900318845
102,24,24,4.6566128730773926e-09,-0.009086717230578264,10.713224907716116,0.5858571740488211,0.09138866793364286,0.07299051402757566,0.6058919255932173,0.0,-0.000164772546365081,0.0032546761309883245,0.1612288225442171,2.0292923847834268,0.042064764692137636,0.007362615258898586,0.3540706144024928,0.024479713290929794,0.015860251767056372,0.1708984375,0.3232751476267974,0.2832244423528512,0.1374208154156804,0.20892961308540403
104,24,24,1.1641532182693481e-08,-0.017096992426862318,15.251018722852072,0.5954236214359602,0.06762277086575826,0.06800481956452131,0.6541015629967054,0.0,7.793857654784612e-05,0.003258527499080325,0.1360671604052186,1.7390119036038716,0.028805975569412112,0.0066011710635696845,0.1972318049520254,0.043078548895816006,0.01978362104758465,0.2125651054084301,0.3261825243631999,0.28753676265478134,0.11103560775518417,0.20261270126211436
106,24,24,1.0943040251731873e-08,-0.010105131504436335,17.368162115414936,0.55134650071462,0.05821174864346782,0.0590466953193148,0.6356770818432173,0.0,-0.0001175022383298104,0.003145627366999785,0.13171162145833173,2.119869646926721,0.03310976359837999,0.006030918739270419,0.13733180270840725,0.022251625545322895,0.015833377265759434,0.18284505295256773,0.3288385507961114,0.29145200550556183,0.1170959360897541,0.19648677899934686
108,24,24,1.1175870895385742e-08,-0.00799919463073214,19.879393974939983,0.5535180767377218,0.0628357386837403,0.06765519082546234,0.6574544260899226,0.0,-0.00011675152434994136,0.0031823685373334834,0.13137354205052057,2.384401728709539,0.0259418497638156,0.006128685102642824,0.12472631720205148,0.027027482477327187,0.020252323670623202,0.20940755183498064,0.33135727792978287,0.29514332488179207,0.15440024125079313,0.19054607179632474
110,24,24,8.614733815193176e-09,-0.011404482802997032,11.197798411051432,0.5529388636350632,0.07190965907648206,0.07142481145759423,0.5479492172598839,0.0,-0.0002915749634363844,0.00326797240995802,0.16881300136446953,1.5024809489647548,0.028745297633577138,0.007421637147975464,0.10184720779458682,0.019004190418248374,0.01221175662552317,0.13782552101959786,0.33414547766248387,0.2992060308655103,0.1089934337263306,0.18478497974222916
112,18,24,1.0011717677116394e-08,-0.006595287937670946,10.399328231811523,0.5319696664810181,0.08843157440423965,0.08821881024373902,0.5899739563465118,0.0,-0.00013614496169288436,0.003272649068902764,0.16469556093215942,1.4677231179343329,0.019833453827434115,0.00867584611599644,0.10584518478976356,0.023334475027190313,0.018632126053691737,0.17634548743565878,0.3370160377687878,0.3033641394641664,0.11303926052318679,0.1791980722375333
114,24,24,1.30385160446167e-08,-0.0069251611130312085,18.268352210521698,0.536419153213501,0.06409521990766127,0.055611737072467804,0.5794921865065893,0.0,-0.0001701629304686018,0.003200440425037717,0.1717724638680617,1.9182363400856655,0.02503236864383022,0.008914286619983613,0.09313353958229224,0.019702210750741262,0.022334750877538074,0.20566406411429247,0.33957801510890323,0.3070533263186614,0.12123157332340877,0.1737800828749375
116,24,24,1.4202669262886047e-08,-0.007894908504871031,11.780713001887003,0.5019057840108871,0.05526128814866146,0.04954963161920508,0.5532552053531011,0.0,-0.00031780710378370713,0.00319897736577938,0.2127649374306202,1.7907871852318447,0.025705285603180528,0.005570089599738519,0.09568607496718566,0.0254697041430821,0.02438466702005826,0.21582031436264515,0.34177053223053616,0.31019485866030055,0.11799272149801254,0.16852590447507512
118,24,24,1.1175870895385742e-08,-0.004055857192724943,12.226755221684774,0.45209580287337303,0.08050129329785705,0.08985431600982945,0.4697328930099805,0.043749998013178505,-0.0005626978284756964,0.0031116601603571326,0.2299300463249286,2.33180163304011,0.025592560259004433,0.00680178120577087,0.14492340479046106,0.028599706012755632,0.021350368740968406,0.18837890680879354,0.3437642380595207,0.313038927813371,0.18873925879597664,0.16343058427231372
120,24,24,9.080395102500916e-09,-0.005383773163581888,13.353661060333252,0.44171082849303883,0.08871033508330584,0.07138043642044067,0.5216145813465118,0.0,-0.0003138080367837877,0.0031209817389026284,0.1678327905635039,1.9716297139724095,0.018710008162694674,0.008613855519797653,0.1154211579511563,0.02281824134600659,0.01788532554686147,0.1840820318708817,0.34561783199508983,0.31567250688870746,0.17115038881699243,0.1584893192461113
122,24,24,1.3504177331924438e-08,-0.011138842906802893,14.424289544423422,0.44419536863764125,0.08826903036485116,0.09206140243137877,0.4716966437796752,0.13274739185969034,-0.0005918103233852889,0.0033830397781760744,0.21263962176938853,2.203610693415006,0.018357798146704834,0.007408994793271025,0.11119177254537742,0.026226685692866642,0.0199745227873791,0.16673177170256773,0.34771334876616794,0.3186379633843899,0.17865438324709734,0.15369745159352718
124,18,24,8.847564458847046e-09,-0.007468617003824975,20.90462679333157,0.5416367633475198,0.06550751398834917,0.0666855081088013,0.6257812513245476,0.0,-8.533747910001289e-05,0.00330220823848827,0.14451407806740868,1.8267172045177884,0.02774309299679266,0.010043430530155698,0.10489229402608341,0.019259400355319183,0.020037911030360393,0.20190972338120142,0.34958752824200523,0.32128044135040706,0.16900229205687842,0.1490504643386196
126,18,24,1.210719347000122e-08,0.0013860497209760877,16.393047915564644,0.48643574780888027,0.06250608112249109,0.05320898091627492,0.5028645843267441,0.0,-0.00038998226712768275,0.003292666385985083,0.20933392809496987,1.8440066443549261,0.019237881008949544,0.005947522198160489,0.11142323993974262,0.026622446564336617,0.021686051454808977,0.19123263822661507,0.35135893192556167,0.32376886241965824,0.17472952273156908,0.14454397707459282
128,12,24,1.234002411365509e-08,0.0050811288723101216,19.043099403381348,0.5434543043375015,0.05739211943000555,0.047228170558810234,0.6078124990065893,0.0,-0.00013713058554761423,0.003214302589185536,0.16623690103491148,2.4006947378317514,0.03629007112855712,0.005982084393811722,0.10744632283846538,0.030851895920932293,0.020205002297492076,0.19602864608168602,0.3526226083437602,0.32553815344969433,0.16755090778072676,0.14017374183467696
130,6,24,1.234002411365509e-08,0.024449009137849014,24.630136489868164,0.5914528071880341,0.05564821884036064,0.056867689515153565,0.5070312519868215,0.0,-0.0004518052446655929,0.003254834678955376,0.23637500405311584,2.8861066102981567,0.05774364651491245,0.006620501400902867,0.10035624479254086,0.03098444702724616,0.03276852196237693,0.28763020783662796,0.35328933596611023,0.32646966973940533,0.17481989413499832,0.13593563908785256
132,24,24,1.5366822481155396e-08,-0.003610285542284449,27.012242555618286,0.45010309542218846,0.05662254182000955,0.052082484432806574,0.5060546882450581,0.0,-0.00041790041238224757,0.0032723185625703386,0.208602545162042,2.2775295774141946,0.022820469768097002,0.004535828940182303,0.09418162641425927,0.029554999045406777,0.021959576231893152,0.22932942832509676,0.3542372075219949,0.327792651951313,0.16404867420593897,0.1318256738556407
134,12,24,1.1408701539039612e-08,0.009474409356092414,19.496124664942425,0.45007122804721195,0.05788470525294542,0.0666226524238785,0.4377848282456398,0.10468749701976776,-0.0006223298551049083,0.0032496126950718462,0.24887345110376677,2.4427933593591056,0.03191917117995521,0.0042363056175721185,0.10611594840884209,0.030242313941319782,0.040976422159777336,0.3232421912252903,0.3552232210834821,0.3291674256324768,0.17731781924764314,0.12783997194630237
136,24,24,1.1641532182693481e-08,-0.006915935567424943,13.362447738647461,0.47389644632736844,0.06578401817629735,0.07322219821314017,0.589322917163372,0.0,-0.00019596966755367853,0.0032882101368159056,0.20056342581907907,2.2714372823635736,0.032086681574583054,0.006395133580857267,0.11252559597293536,0.0298404258210212,0.025126819826255087,0.19124349020421505,0.35636312142014503,0.33075238143404323,0.2443943303078413,0.12397477630289444
